"","environment","name","predicted.value","std.error","status"
"85","5","FP2594",37.9299699806809
"86","1","FP2595",24.8880070332486
"87","2","FP2595",27.3927770194233
"88","3","FP2595",26.1794041445419
"89","4","FP2595",36.0640117793569
"90","5","FP2595",37.8600357821732
"91","1","ND Hammond",21.0917909950852
"92","2","ND Hammond",22.7701922651628
"93","3","ND Hammond",21.9307694707908
"94","4","ND Hammond",31.1304774247415
"95","5","ND Hammond",31.1445740553315
"96","1","Topaz",22.6953237400419
"97","2","Topaz",25.1483224116227
"98","3","Topaz",23.8747397293766
"99","4","Topaz",33.5399956433006
"100","5","Topaz",33.9121323369571
